setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
QZYKz,283.15,0.05366,100,1047.7,Trenzado et al. (2018),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
QZYKz,283.15,0.09486,100,1060.6,Trenzado et al. (2018),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
QZYKz,283.15,0.19694,100,1088.2,Trenzado et al. (2018),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
QZYKz,283.15,0.28933,100,1109.4,Trenzado et al. (2018),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
QZYKz,283.15,0.39134,100,1129.5,Trenzado et al. (2018),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
QZYKz,283.15,0.49085,100,1146.5,Trenzado et al. (2018),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
QZYKz,283.15,0.58256,100,1160.5,Trenzado et al. (2018),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
QZYKz,283.15,0.69494,100,1176.2,Trenzado et al. (2018),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
QZYKz,283.15,0.78377,100,1187.3,Trenzado et al. (2018),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
QZYKz,283.15,0.87917,100,1198.4,Trenzado et al. (2018),Density,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAXFpT,COCCOCCO,2-(2-methoxyethoxy)ethanol,,,
