setid,"Normal melting temperature, K",reference,property,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
NfLJP,306,Gonzalez et al. (2011c),Normal melting temperature,Crystal,AArlcj,CC[N+](C)(CC)CC.COS(=O)(=O)[O-],"N,N-diethyl-N-methylethanaminium methyl sulfate",,,,,,
