setid,"Normal melting temperature, K",reference,property,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
PUqZw,322,Fillion et al. (2016),Normal melting temperature,Crystal,ABjJYp,CCC=C[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,(buten-1-yl)triethylphosphonium bis(trifluoromethylsulfonyl)amide,,,,,,
