setid,"Normal melting temperature, K",reference,property,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
PpfDv,340.8,Ozdemir and Ozgun (2014),Normal melting temperature,Crystal,ABIpvV,CCCCn1c(C)cc(C)[n+]1-c1ccccc1.F[B-](F)(F)F,"1-phenyl-2-butyl-3,5-dimethylpyrazolium tetrafluoroborate",,,,,,
