setid,"Normal melting temperature, K",reference,property,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
CiKkG,414.1,Ngo et al. (2000),Normal melting temperature,Crystal,AAnWkd,CC[n+]1ccn(C)c1C.[Br-],"1-ethyl-2,3-dimethylimidazolium bromide",,,,,,
