setid,"Normal melting temperature, K",reference,property,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
brupd,346.75,Li et al. (2013h),Normal melting temperature,Crystal,ABidZL,CCCCCCCC[N+](CC)(CC)CC.F[Sb-](F)(F)(F)(F)F,"N,N,N-triethyloctan-1-aminium hexafluorostibate",,,,,,
