setid,"Normal melting temperature, K",reference,property,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ghoDv,371.15,Coker et al. (1970),Normal melting temperature,Crystal 1,ABrQFZ,CCCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[I-],"1-heptanaminium, N,N,N-trihexyl- iodide",,,,,,
