setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
gNvRV,298.15,101.325,1.46074,Verdia et al. (2014),Refractive index,Liquid,ACARUj,CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
gNvRV,303.15,101.325,1.4591,Verdia et al. (2014),Refractive index,Liquid,ACARUj,CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
gNvRV,308.15,101.325,1.45746,Verdia et al. (2014),Refractive index,Liquid,ACARUj,CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
gNvRV,313.15,101.325,1.45583,Verdia et al. (2014),Refractive index,Liquid,ACARUj,CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
gNvRV,318.15,101.325,1.45417,Verdia et al. (2014),Refractive index,Liquid,ACARUj,CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
gNvRV,323.15,101.325,1.45255,Verdia et al. (2014),Refractive index,Liquid,ACARUj,CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
gNvRV,328.15,101.325,1.45093,Verdia et al. (2014),Refractive index,Liquid,ACARUj,CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
gNvRV,333.15,101.325,1.4493,Verdia et al. (2014),Refractive index,Liquid,ACARUj,CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
gNvRV,338.15,101.325,1.44769,Verdia et al. (2014),Refractive index,Liquid,ACARUj,CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
gNvRV,343.15,101.325,1.44607,Verdia et al. (2014),Refractive index,Liquid,ACARUj,CCCCCC[n+]1cc(C)cc(C)c1CCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
