setid,"Temperature, K","Pressure, kPa",Mole fraction of trimethylbenzylammonium chloride,Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
JKcal,293,101.13,0.5,1.5653,Balaraman and Rathnasamy (2019),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,,
JKcal,298,101.13,0.5,1.5612,Balaraman and Rathnasamy (2019),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,,
JKcal,303,101.13,0.5,1.5587,Balaraman and Rathnasamy (2019),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,,
JKcal,308,101.13,0.5,1.556,Balaraman and Rathnasamy (2019),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,,
JKcal,313,101.13,0.5,1.5532,Balaraman and Rathnasamy (2019),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,,
JKcal,318,101.13,0.5,1.5503,Balaraman and Rathnasamy (2019),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,,
JKcal,323,101.13,0.5,1.5493,Balaraman and Rathnasamy (2019),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AARkmK,OCC(O)CO,glycerol,,,,
