setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
dTZYj,308.15,0.58876,100,1.41043,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,308.15,0.69506,100,1.41035,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,308.15,0.80275,100,1.4098,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,308.15,0.85128,100,1.40941,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,308.15,0.9019,100,1.40889,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,308.15,0.95342,100,1.40826,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,308.15,1,100,1.40739,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0,100,1.39756,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.05126,100,1.39989,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.13023,100,1.40175,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.1589,100,1.40237,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.20478,100,1.40328,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.30401,100,1.40496,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.42946,100,1.40649,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.50467,100,1.40708,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.58876,100,1.40746,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.69506,100,1.40751,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.80275,100,1.40707,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.85128,100,1.4067,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.9019,100,1.40621,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,0.95342,100,1.40561,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,318.15,1,100,1.4047,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0,100,1.39316,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.05126,100,1.39573,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.13023,100,1.39793,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.1589,100,1.39865,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.20478,100,1.39974,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.30401,100,1.40174,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.42946,100,1.40358,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.50467,100,1.40431,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.58876,100,1.4048,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.69506,100,1.40491,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.80275,100,1.40445,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.85128,100,1.40405,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.9019,100,1.40352,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,0.95342,100,1.40284,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
dTZYj,328.15,1,100,1.40168,Reddy et al. (2016b),Refractive index,Liquid,AARRPu,CCOCCO,2-ethoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,,
