setid,"Temperature, K",Weight fraction of water,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
KWRMY,308.15,0.0141,100,1.5,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,308.15,0.0165,100,1.4997,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,313.15,0.0066,100,1.4992,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,313.15,0.0097,100,1.4988,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,313.15,0.0119,100,1.4984,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,313.15,0.0141,100,1.4982,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,313.15,0.0165,100,1.4978,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,318.15,0.0066,100,1.4977,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,318.15,0.0097,100,1.4974,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,318.15,0.0119,100,1.497,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,318.15,0.0141,100,1.4967,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,318.15,0.0165,100,1.4963,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,323.15,0.0066,100,1.4961,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,323.15,0.0097,100,1.4957,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,323.15,0.0119,100,1.4954,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,323.15,0.0141,100,1.4951,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,323.15,0.0165,100,1.4947,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,328.15,0.0066,100,1.4945,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,328.15,0.0097,100,1.4941,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,328.15,0.0119,100,1.4937,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,328.15,0.0141,100,1.4934,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
KWRMY,328.15,0.0165,100,1.4931,Zhang et al. (2017e),Refractive index,Liquid,ABAJtl,CCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-pentyl-3-methylimidazolium DL-threoninate,AADYJk,O,water,,,,
