setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
FmgOy,283.15,101.325,1.4496,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,288.15,101.325,1.4483,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,293.15,101.325,1.4469,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,298.15,101.325,1.4454,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,303.15,101.325,1.4441,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,308.15,101.325,1.4427,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,313.15,101.325,1.4414,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,318.15,101.325,1.4401,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,323.15,101.325,1.4388,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,328.15,101.325,1.4375,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,333.15,101.325,1.4363,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,338.15,101.325,1.435,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,343.15,101.325,1.4337,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,348.15,101.325,1.4324,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
FmgOy,353.15,101.325,1.4312,Seki et al. (2019),Refractive index,Liquid,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,,,,,,,
