setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
PAhGd,283.15,101.325,1.55578,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,288.15,101.325,1.55417,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,293.15,101.325,1.55242,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,298.15,101.325,1.55064,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,303.15,101.325,1.54898,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,308.15,101.325,1.54732,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,313.15,101.325,1.54567,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,318.15,101.325,1.54387,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,323.15,101.325,1.54221,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,328.15,101.325,1.54059,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,333.15,101.325,1.53903,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,338.15,101.325,1.53746,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,343.15,101.325,1.53582,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,348.15,101.325,1.53431,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
PAhGd,353.15,101.325,1.53282,Neves et al. (2013b),Refractive index,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,,,,
