setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
STvAz,316.157,109,632.8,1.3558,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,317.033,109,632.8,1.3558,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,317.826,109,632.8,1.3558,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,318.513,109,632.8,1.3557,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,319.099,109,632.8,1.3558,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,319.574,109,632.8,1.3558,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,320.048,109,632.8,1.3559,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,320.549,109,632.8,1.3561,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,321.051,109,632.8,1.3562,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,321.493,109,632.8,1.3564,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,321.837,109,632.8,1.3565,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,322.149,109,632.8,1.3567,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,322.45,109,632.8,1.3568,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,322.728,109,632.8,1.357,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,323.013,109,632.8,1.3572,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,323.254,109,632.8,1.3574,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,323.496,109,632.8,1.3575,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,323.712,109,632.8,1.3577,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,323.904,109,632.8,1.358,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,324.104,109,632.8,1.3583,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,324.275,109,632.8,1.3586,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,324.423,109,632.8,1.3589,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,324.548,109,632.8,1.3592,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,324.674,109,632.8,1.3595,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,324.774,109,632.8,1.3597,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,324.849,109,632.8,1.36,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,324.908,109,632.8,1.3603,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,324.972,109,632.8,1.3605,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,325.027,109,632.8,1.3607,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,325.084,109,632.8,1.3609,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,325.118,109,632.8,1.3612,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,325.155,109,632.8,1.3614,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
STvAz,325.181,109,632.8,1.3617,Guo et al. (2017b),Refractive index,Liquid mixture 1,Liquid mixture 2,,45,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAIsrh,CCO,ethanol,
