setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
xGZfp,285.208,100,632.8,1.3679,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,286.713,100,632.8,1.368,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,288.273,100,632.8,1.3682,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,289.761,100,632.8,1.3685,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,290.887,100,632.8,1.3689,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,291.919,100,632.8,1.3694,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,292.822,100,632.8,1.37,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,293.556,100,632.8,1.3707,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,294.146,100,632.8,1.3714,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,294.691,100,632.8,1.3723,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,295.154,100,632.8,1.3734,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,295.344,100,632.8,1.3739,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,295.473,100,632.8,1.3744,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,295.57,100,632.8,1.3748,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,295.661,100,632.8,1.3751,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,295.745,100,632.8,1.3755,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
xGZfp,295.816,100,632.8,1.3759,Tao et al. (2017a),Refractive index,Liquid mixture 1,Liquid mixture 2,,38,AAIsrh,CCO,ethanol,AAquMR,CCCC[n+]1ccccc1.F[B-](F)(F)F,1-butylpyridinium tetrafluoroborate,
