setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
afUOg,283.15,101.325,1.48038,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,288.15,101.325,1.47891,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,293.15,101.325,1.47742,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,298.15,101.325,1.47632,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,303.15,101.325,1.47427,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,308.15,101.325,1.47232,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,313.15,101.325,1.47072,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,318.15,101.325,1.46912,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,323.15,101.325,1.46758,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,328.15,101.325,1.46603,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,333.15,101.325,1.46457,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,338.15,101.325,1.46318,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,343.15,101.325,1.46185,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,348.15,101.325,1.46067,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
afUOg,353.15,101.325,1.45965,Bhattacharjee et al. (2015),Refractive index,Liquid,ABLIPe,CCCC[P+](C)(CCCC)CCCC.COS(=O)(=O)[O-],tributylmethylphosphonium methyl sulfate,,,,,,,
