setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
qAIzf,0.0081,288.15,101,1.4933,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0081,293.15,101,1.492,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0081,303.15,101,1.4894,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0081,308.15,101,1.4883,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0081,313.15,101,1.4869,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0081,318.15,101,1.4857,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0081,323.15,101,1.4845,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0081,328.15,101,1.4833,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0081,333.15,101,1.482,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0102,288.15,101,1.4931,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0102,293.15,101,1.4918,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0102,303.15,101,1.4892,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0102,308.15,101,1.4881,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0102,313.15,101,1.4867,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0102,318.15,101,1.4855,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0102,323.15,101,1.4844,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0102,328.15,101,1.4831,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0102,333.15,101,1.4818,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0129,288.15,101,1.4929,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0129,293.15,101,1.4916,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0129,303.15,101,1.489,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0129,308.15,101,1.4879,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0129,313.15,101,1.4865,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0129,318.15,101,1.4853,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0129,323.15,101,1.4842,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0129,328.15,101,1.4829,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0129,333.15,101,1.4816,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0153,288.15,101,1.4927,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0153,293.15,101,1.4913,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0153,303.15,101,1.4888,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0153,308.15,101,1.4876,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0153,313.15,101,1.4863,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0153,318.15,101,1.4851,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0153,323.15,101,1.4841,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0153,328.15,101,1.4826,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0153,333.15,101,1.4814,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0199,288.15,101,1.4923,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
qAIzf,0.0199,293.15,101,1.4909,Hong et al. (2013a),Refractive index,Liquid,AADYJk,O,water,AAufur,CC(O)C(=O)[O-].CCCCC[n+]1ccn(C)c1,1-pentyl-3-methylimidazolium lactate,,,,
