setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium trifluoromethanesulfonate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
PUlcd,298.15,0.89772,101,1.43061,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,298.15,0.9466,101,1.4317,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.05083,101,1.3671,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.09991,101,1.37793,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.15153,101,1.38548,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.19981,101,1.39098,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.29968,101,1.40087,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.4003,101,1.40804,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.49575,101,1.41367,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.59503,101,1.41831,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.69617,101,1.42201,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.79544,101,1.4251,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.8385,101,1.42649,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.89772,101,1.42771,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,308.15,0.9466,101,1.4289,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.05083,101,1.36334,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.09991,101,1.37521,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.15153,101,1.38291,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.19981,101,1.38871,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.29968,101,1.39857,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.4003,101,1.40487,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.49575,101,1.41049,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.59503,101,1.41533,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.69617,101,1.41907,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.79544,101,1.42226,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.8385,101,1.42364,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.89772,101,1.42488,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
PUlcd,318.15,0.9466,101,1.42618,Vercher et al. (2010a),Refractive index,Liquid,AAOMHN,COC(C)=O,methyl ethanoate,AAyCVz,CC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,,,,
