setid,Mole fraction of 1-ethyl-3-methylimidazolium thiocyanate,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
wyMoH,0.2,298.15,101,1.5974,Anantharaj and Banerjee (2011),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,
wyMoH,0.3,298.15,101,1.5968,Anantharaj and Banerjee (2011),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,
wyMoH,0.4,298.15,101,1.5756,Anantharaj and Banerjee (2011),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,
wyMoH,0.5,298.15,101,1.5746,Anantharaj and Banerjee (2011),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,
wyMoH,0.6,298.15,101,1.5727,Anantharaj and Banerjee (2011),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,
wyMoH,0.7,298.15,101,1.5675,Anantharaj and Banerjee (2011),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,
wyMoH,0.8,298.15,101,1.5587,Anantharaj and Banerjee (2011),Refractive index,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,,
