setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
zztqr,293.15,101.325,1.44938,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
zztqr,298.15,101.325,1.44789,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
zztqr,303.15,101.325,1.4464,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
zztqr,308.15,101.325,1.44493,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
zztqr,313.15,101.325,1.44343,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
zztqr,318.15,101.325,1.44181,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
zztqr,323.15,101.325,1.44037,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
zztqr,328.15,101.325,1.4388,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
zztqr,333.15,101.325,1.43744,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
zztqr,338.15,101.325,1.43599,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
zztqr,343.15,101.325,1.43454,Gonzalez et al. (2015b),Refractive index,Liquid,ABZTch,CC[n+]1ccccc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-2-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,,,,,,,
