setid,"MolaLity of 1-ethyl-3-methylimidazolium nitrate, mol/kg","Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
edvBC,0.0532,298.15,101,1.431,Roy et al. (2015),Refractive index,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAhPAz,CC[n+]1ccn(C)c1.O=[N+]([O-])[O-],1-ethyl-3-methylimidazolium nitrate,,,,
