setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
gxObE,298.15,1,100,1.42058,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,303.15,0,100,1.48403,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,303.15,0.102,100,1.47243,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,303.15,0.1951,100,1.46228,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,303.15,0.3046,100,1.45316,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,303.15,0.3886,100,1.44722,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,303.15,0.5262,100,1.43885,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,303.15,0.6185,100,1.43414,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,303.15,0.69,100,1.43084,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,303.15,0.7844,100,1.42696,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,303.15,0.8861,100,1.42338,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,303.15,1,100,1.41913,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,308.15,0,100,1.48218,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,308.15,0.102,100,1.47067,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,308.15,0.1951,100,1.461,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,308.15,0.3046,100,1.45161,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,308.15,0.3886,100,1.44571,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,308.15,0.5262,100,1.43737,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,308.15,0.6185,100,1.43271,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,308.15,0.69,100,1.42943,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,308.15,0.7844,100,1.4256,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,308.15,0.8861,100,1.42205,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,308.15,1,100,1.41764,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,313.15,0,100,1.48033,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,313.15,0.102,100,1.46895,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,313.15,0.1951,100,1.45929,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,313.15,0.3046,100,1.44998,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,313.15,0.3886,100,1.44418,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,313.15,0.5262,100,1.43589,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,313.15,0.6185,100,1.43125,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,313.15,0.69,100,1.42805,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,313.15,0.7844,100,1.4242,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,313.15,0.8861,100,1.42069,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,313.15,1,100,1.41621,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,318.15,0,100,1.47841,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,318.15,0.102,100,1.46715,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,318.15,0.1951,100,1.45813,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,318.15,0.3046,100,1.44832,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,318.15,0.3886,100,1.44261,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,318.15,0.5262,100,1.43436,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,318.15,0.6185,100,1.42972,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,318.15,0.69,100,1.42665,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,318.15,0.7844,100,1.42286,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,318.15,0.8861,100,1.41928,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,318.15,1,100,1.41472,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,323.15,0,100,1.47649,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,323.15,0.102,100,1.46522,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,323.15,0.1951,100,1.45533,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,323.15,0.3046,100,1.44663,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,323.15,0.3886,100,1.44099,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,323.15,0.5262,100,1.43282,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,323.15,0.6185,100,1.42817,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,323.15,0.69,100,1.42522,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,323.15,0.7844,100,1.42148,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,323.15,0.8861,100,1.41788,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
gxObE,323.15,1,100,1.4133,Govardhana Rao et al. (2016),Refractive index,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,,
