setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
HKjsW,373,100,532,1.453,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,373,100,633,1.448,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,373,100,964,1.4414,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,373,100,1551,1.4382,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,378.15,100,450,1.4583,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,378.15,100,532,1.4514,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,378.15,100,633,1.4465,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,378.15,100,964,1.4399,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,378.15,100,1551,1.4368,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,383.1,100,450,1.4568,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,383.1,100,532,1.4499,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,383.1,100,633,1.445,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,383.1,100,964,1.4384,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,383.1,100,1551,1.4353,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,388.15,100,450,1.4552,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,388.15,100,532,1.4484,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,388.15,100,633,1.4435,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,388.15,100,964,1.4369,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,388.15,100,1551,1.4338,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,393.1,100,450,1.4537,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,393.1,100,532,1.4469,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,393.1,100,633,1.442,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,393.1,100,964,1.4354,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,393.1,100,1551,1.4323,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,398.15,100,450,1.4521,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,398.15,100,532,1.4453,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,398.15,100,633,1.4404,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,398.15,100,964,1.4339,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,398.15,100,1551,1.4308,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,403.1,100,450,1.4505,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,403.1,100,532,1.4438,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,403.1,100,633,1.4389,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,403.1,100,964,1.4324,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
HKjsW,403.1,100,1551,1.4293,Mero et al. (2022),Refractive index,Liquid,ABsPfl,C(CCC(=O)C)(=O)[O-].C[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,methyltrioctylphosphonium levulinate,,,,,,,
