setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
NnGey,383.15,101,532,1.4659,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,383.15,101,632.8,1.4611,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,383.15,101,964,1.4543,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,383.15,101,1551,1.4498,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,393.15,101,450,1.4709,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,393.15,101,532,1.4641,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,393.15,101,632.8,1.4594,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,393.15,101,964,1.4517,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,393.15,101,1551,1.4473,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,403.15,101,450,1.4698,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,403.15,101,532,1.4625,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,403.15,101,632.8,1.4583,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,403.15,101,964,1.4507,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,403.15,101,1551,1.4464,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,413.15,101,450,1.4688,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,413.15,101,532,1.4606,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,413.15,101,632.8,1.4569,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,413.15,101,964,1.4493,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,413.15,101,1551,1.4445,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,423.15,101,450,1.4669,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,423.15,101,532,1.4596,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,423.15,101,632.8,1.4552,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,423.15,101,964,1.4483,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,423.15,101,1551,1.4443,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,433.15,101,450,1.4652,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,433.15,101,532,1.4578,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,433.15,101,632.8,1.4534,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,433.15,101,964,1.4458,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
NnGey,433.15,101,1551,1.4422,Chiappe et al. (2017),Refractive index,Liquid,AAqlaB,COP(=O)([O-])OC.Cn1cc[n+](C)c1,"1,3-dimethylimidazolium dimethyl phosphate",,,,,,,
