setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
vZjId,300.831,93,632.8,1.4011,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,301.881,93,632.8,1.4001,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,302.95,93,632.8,1.399,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,303.825,93,632.8,1.3981,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,304.665,93,632.8,1.3971,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,305.283,93,632.8,1.3964,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,305.857,93,632.8,1.3956,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,306.362,93,632.8,1.3949,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,306.801,93,632.8,1.3943,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,307.182,93,632.8,1.3938,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,307.516,93,632.8,1.3932,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,307.818,93,632.8,1.3927,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,308.085,93,632.8,1.3922,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,308.326,93,632.8,1.3917,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
vZjId,308.542,93,632.8,1.3913,Guo et al. (2017a),Refractive index,Liquid mixture 2,Liquid mixture 1,,45,AALcwx,CC(C)O,propan-2-ol,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,
