setid,Weight fraction of hexane,Weight fraction of ethanol,"Pressure, kPa","Temperature, K",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
aelZg,0.013,0.095,101,313.15,1.4113,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.015,0.194,101,313.15,1.40135,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.024,0.29,101,313.15,1.39254,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.026,0.383,101,313.15,1.38555,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.034,0.48,101,313.15,1.37881,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.046,0.568,101,313.15,1.373,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.048,0.283,101,313.15,1.39185,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.048,0.668,101,313.15,1.36723,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.051,0.762,101,313.15,1.36226,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.053,0.852,101,313.15,1.35784,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.068,0.367,101,313.15,1.38478,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.072,0.462,101,313.15,1.3779,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.1,0.632,101,313.15,1.36675,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.102,0.353,101,313.15,1.3839,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.104,0.533,101,313.15,1.37193,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.104,0.72,101,313.15,1.36207,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.109,0.839,101,313.15,1.35621,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.12,0.438,101,313.15,1.3775,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.159,0.757,101,313.15,1.35805,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.162,0.499,101,313.15,1.37158,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.164,0.416,101,313.15,1.37649,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.167,0.39,101,313.15,1.37859,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.196,0.564,101,313.15,1.36631,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.201,0.641,101,313.15,1.36186,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.221,0.733,101,313.15,1.35664,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.224,0.462,101,313.15,1.3708,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.273,0.51,101,313.15,1.36534,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.276,0.651,101,313.15,1.35842,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.312,0.552,101,313.15,1.36169,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.326,0.635,101,313.15,1.35719,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.34,0.463,101,313.15,1.36509,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.377,0.561,101,313.15,1.35884,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.393,0.487,101,313.15,1.36164,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.429,0.538,101,313.15,1.35788,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.45,0.441,101,313.15,1.36157,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.48,0.468,101,313.15,1.35933,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.528,0.444,101,313.15,1.3585,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.559,0.397,101,313.15,1.35966,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.624,0.354,101,313.15,1.3593,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
aelZg,0.675,0.306,101,313.15,1.35956,Corderi and Gonzalez (2012),Refractive index,Liquid,AAIsrh,CCO,ethanol,AAQdzy,CCCCCC,hexane,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,
