setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
UVDir,283.15,101.325,1.41332,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
UVDir,288.15,101.325,1.41198,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
UVDir,293.15,101.325,1.41069,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
UVDir,298.15,101.325,1.40937,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
UVDir,303.15,101.325,1.40808,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
UVDir,308.15,101.325,1.40674,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
UVDir,313.15,101.325,1.40543,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
UVDir,318.15,101.325,1.40411,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
UVDir,323.15,101.325,1.40282,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
UVDir,328.15,101.325,1.40151,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
UVDir,333.15,101.325,1.40024,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
UVDir,338.15,101.325,1.39896,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
UVDir,343.15,101.325,1.39771,Pereiro et al. (2007b),Refractive index,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,,,,,,,
