setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
splEK,298.15,101.325,1.4604,Verdia et al. (2014),Refractive index,Liquid,ABuxar,CCCCCc1c(C)cc(C)c[n+]1CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
splEK,303.15,101.325,1.45878,Verdia et al. (2014),Refractive index,Liquid,ABuxar,CCCCCc1c(C)cc(C)c[n+]1CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
splEK,308.15,101.325,1.45714,Verdia et al. (2014),Refractive index,Liquid,ABuxar,CCCCCc1c(C)cc(C)c[n+]1CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
splEK,313.15,101.325,1.45549,Verdia et al. (2014),Refractive index,Liquid,ABuxar,CCCCCc1c(C)cc(C)c[n+]1CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
splEK,318.15,101.325,1.45386,Verdia et al. (2014),Refractive index,Liquid,ABuxar,CCCCCc1c(C)cc(C)c[n+]1CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
splEK,323.15,101.325,1.45226,Verdia et al. (2014),Refractive index,Liquid,ABuxar,CCCCCc1c(C)cc(C)c[n+]1CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
splEK,328.15,101.325,1.45065,Verdia et al. (2014),Refractive index,Liquid,ABuxar,CCCCCc1c(C)cc(C)c[n+]1CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
splEK,333.15,101.325,1.44902,Verdia et al. (2014),Refractive index,Liquid,ABuxar,CCCCCc1c(C)cc(C)c[n+]1CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
splEK,338.15,101.325,1.44744,Verdia et al. (2014),Refractive index,Liquid,ABuxar,CCCCCc1c(C)cc(C)c[n+]1CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
splEK,343.15,101.325,1.44588,Verdia et al. (2014),Refractive index,Liquid,ABuxar,CCCCCc1c(C)cc(C)c[n+]1CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-3,5-dimethyl-2-pentylpyridinium bis(trifluoromethylsulfonyl)imide",,,,,,,
