setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
xQSnz,293.15,101.325,1.52031,Gomez et al. (2010c),Refractive index,Liquid,AAsslm,CCc1cccc[n+]1C.COS(=O)(=O)[O-],2-ethyl-1-methylpyridinium methyl sulfate,,,,,,,
xQSnz,298.15,101.325,1.51902,Gomez et al. (2010c),Refractive index,Liquid,AAsslm,CCc1cccc[n+]1C.COS(=O)(=O)[O-],2-ethyl-1-methylpyridinium methyl sulfate,,,,,,,
xQSnz,303.15,101.325,1.5177,Gomez et al. (2010c),Refractive index,Liquid,AAsslm,CCc1cccc[n+]1C.COS(=O)(=O)[O-],2-ethyl-1-methylpyridinium methyl sulfate,,,,,,,
xQSnz,308.15,101.325,1.5164,Gomez et al. (2010c),Refractive index,Liquid,AAsslm,CCc1cccc[n+]1C.COS(=O)(=O)[O-],2-ethyl-1-methylpyridinium methyl sulfate,,,,,,,
xQSnz,313.15,101.325,1.51508,Gomez et al. (2010c),Refractive index,Liquid,AAsslm,CCc1cccc[n+]1C.COS(=O)(=O)[O-],2-ethyl-1-methylpyridinium methyl sulfate,,,,,,,
xQSnz,318.15,101.325,1.51374,Gomez et al. (2010c),Refractive index,Liquid,AAsslm,CCc1cccc[n+]1C.COS(=O)(=O)[O-],2-ethyl-1-methylpyridinium methyl sulfate,,,,,,,
xQSnz,323.15,101.325,1.51245,Gomez et al. (2010c),Refractive index,Liquid,AAsslm,CCc1cccc[n+]1C.COS(=O)(=O)[O-],2-ethyl-1-methylpyridinium methyl sulfate,,,,,,,
xQSnz,328.15,101.325,1.51115,Gomez et al. (2010c),Refractive index,Liquid,AAsslm,CCc1cccc[n+]1C.COS(=O)(=O)[O-],2-ethyl-1-methylpyridinium methyl sulfate,,,,,,,
xQSnz,333.15,101.325,1.50982,Gomez et al. (2010c),Refractive index,Liquid,AAsslm,CCc1cccc[n+]1C.COS(=O)(=O)[O-],2-ethyl-1-methylpyridinium methyl sulfate,,,,,,,
xQSnz,338.15,101.325,1.50852,Gomez et al. (2010c),Refractive index,Liquid,AAsslm,CCc1cccc[n+]1C.COS(=O)(=O)[O-],2-ethyl-1-methylpyridinium methyl sulfate,,,,,,,
xQSnz,343.15,101.325,1.50722,Gomez et al. (2010c),Refractive index,Liquid,AAsslm,CCc1cccc[n+]1C.COS(=O)(=O)[O-],2-ethyl-1-methylpyridinium methyl sulfate,,,,,,,
