setid,"Temperature, K","Pressure, kPa",Mole fraction of trimethylbenzylammonium chloride,Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
tzUDV,293.15,101,0.5,1.52674,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAkxpz,O=C(O)CC(O)(CC(=O)O)C(=O)O,citric acid,,,,
tzUDV,298.12,101,0.5,1.52546,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAkxpz,O=C(O)CC(O)(CC(=O)O)C(=O)O,citric acid,,,,
tzUDV,303.09,101,0.5,1.52432,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAkxpz,O=C(O)CC(O)(CC(=O)O)C(=O)O,citric acid,,,,
tzUDV,308.22,101,0.5,1.52266,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAkxpz,O=C(O)CC(O)(CC(=O)O)C(=O)O,citric acid,,,,
tzUDV,313.03,101,0.5,1.52126,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAkxpz,O=C(O)CC(O)(CC(=O)O)C(=O)O,citric acid,,,,
tzUDV,318.08,101,0.5,1.5196,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAkxpz,O=C(O)CC(O)(CC(=O)O)C(=O)O,citric acid,,,,
tzUDV,323.05,101,0.5,1.51807,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAkxpz,O=C(O)CC(O)(CC(=O)O)C(=O)O,citric acid,,,,
tzUDV,328.18,101,0.5,1.51641,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAkxpz,O=C(O)CC(O)(CC(=O)O)C(=O)O,citric acid,,,,
tzUDV,333.07,101,0.5,1.51514,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAkxpz,O=C(O)CC(O)(CC(=O)O)C(=O)O,citric acid,,,,
