setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
RHcmB,283.15,101.325,1.46347,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,288.15,101.325,1.4616,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,293.15,101.325,1.45966,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,298.15,101.325,1.45769,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,303.15,101.325,1.45576,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,308.15,101.325,1.45379,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,313.15,101.325,1.45185,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,318.15,101.325,1.44985,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,323.15,101.325,1.44791,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,328.15,101.325,1.44593,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,333.15,101.325,1.44395,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,338.15,101.325,1.44197,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,343.15,101.325,1.44,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,348.15,101.325,1.438,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
RHcmB,353.15,101.325,1.43607,Almeida et al. (2012b),Refractive index,Liquid,AAeBuf,CC(=O)[O-].CCN1C=C[NH+]=C1,1-ethyl-1H-imidazolium acetate,,,,,,,
