setid,Mole fraction of ethanol,Mole fraction of water,"Pressure, kPa","Temperature, K",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
FEFzn,0.1594,0.6721,101,298.15,1.44928,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.1807,0.7375,101,298.15,1.41834,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.1867,0.7875,101,298.15,1.38199,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.1968,0.1665,101,298.15,1.49589,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.2008,0.4721,101,298.15,1.47378,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.2008,0.7927,101,298.15,1.36427,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.2235,0.6582,101,298.15,1.43225,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.2254,0.7596,101,298.15,1.37306,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.2604,0.7162,101,298.15,1.38087,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.2624,0.3089,101,298.15,1.48118,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.2733,0.7208,101,298.15,1.36592,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.2777,0.4267,101,298.15,1.46709,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.2833,0.1486,101,298.15,1.49005,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.2958,0.669,101,298.15,1.39021,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.3057,0.6808,101,298.15,1.37294,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.3069,0.6239,101,298.15,1.4094,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.3218,0.5748,101,298.15,1.42378,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.3263,0.5386,101,298.15,1.43391,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.3335,0.6189,101,298.15,1.39734,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.3386,0.6405,101,298.15,1.37926,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.3599,0.268,101,298.15,1.47289,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.3651,0.6297,101,298.15,1.36663,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.366,0.5069,101,298.15,1.4304,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.3714,0.5658,101,298.15,1.4094,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.3806,0.3659,101,298.15,1.4575,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.3954,0.5743,101,298.15,1.38593,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.4166,0.5418,101,298.15,1.3925,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.4363,0.4778,101,298.15,1.41372,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.4432,0.2332,101,298.15,1.46531,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.4437,0.5387,101,298.15,1.37657,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.4443,0.5002,101,298.15,1.39964,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.4617,0.4303,101,298.15,1.421,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.5079,0.2907,101,298.15,1.44384,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.532,0.3966,101,298.15,1.40523,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.5377,0.4533,101,298.15,1.3699,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.544,0.4234,101,298.15,1.38532,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.5558,0.186,101,298.15,1.4523,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.5841,0.3951,101,298.15,1.3778,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.5878,0.3295,101,298.15,1.40841,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.6004,0.2361,101,298.15,1.43252,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.6077,0.3891,101,298.15,1.36557,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.6374,0.3073,101,298.15,1.39554,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.6743,0.2932,101,298.15,1.38333,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.6985,0.0625,101,298.15,1.44546,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.6991,0.1777,101,298.15,1.41902,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.7005,0.2845,101,298.15,1.3729,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.7599,0.1919,101,298.15,1.38964,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.7937,0.0428,101,298.15,1.42733,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.7997,0.1184,101,298.15,1.40247,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
FEFzn,0.847,0.1454,101,298.15,1.36639,Calvar et al. (2007b),Refractive index,Liquid,AAIsrh,CCO,ethanol,AADYJk,O,water,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,
