setid,Mole fraction of tetrapropylammonium bromide,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
uYEdn,0.333,313.15,101.3,1.47923,Nkosi et al. (2018),Refractive index,Liquid,AAzKlv,CCC[N+](CCC)(CCC)CCC.[Br-],tetrapropylammonium bromide,AAWlvM,OCCCCCCO,"1,6-hexanediol",,,,
