setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
RKEGv,0.00489,288.15,101,1.5032,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00489,293.15,101,1.5016,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00489,298.15,101,1.5001,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00489,303.15,101,1.4986,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00489,308.15,101,1.4966,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00489,313.15,101,1.495,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00489,318.15,101,1.4936,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00489,323.15,101,1.4922,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00489,328.15,101,1.4907,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00797,288.15,101,1.5023,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00797,293.15,101,1.5007,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00797,298.15,101,1.4992,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00797,303.15,101,1.4976,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00797,308.15,101,1.4958,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00797,313.15,101,1.4941,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00797,318.15,101,1.4929,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00797,323.15,101,1.4914,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.00797,328.15,101,1.4899,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
RKEGv,0.01109,288.15,101,1.5014,Zhao et al. (2021b),Refractive index,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,,
