setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
LCacq,0,288.15,100,1.4972,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0,293.15,100,1.4955,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0,298.15,100,1.4936,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0,303.15,100,1.4917,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0,308.15,100,1.4899,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0,313.15,100,1.4878,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0,318.15,100,1.4861,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0,323.15,100,1.4842,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0,328.15,100,1.4825,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.039,288.15,100,1.4958,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.039,293.15,100,1.494,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.039,298.15,100,1.4923,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.039,303.15,100,1.4905,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.039,308.15,100,1.4887,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.039,313.15,100,1.4867,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.039,318.15,100,1.4849,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.039,323.15,100,1.483,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.039,328.15,100,1.4813,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.06,288.15,100,1.4951,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.06,293.15,100,1.4933,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.06,298.15,100,1.4916,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.06,303.15,100,1.4898,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.06,308.15,100,1.4881,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.06,313.15,100,1.4861,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.06,318.15,100,1.4842,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.06,323.15,100,1.4825,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.06,328.15,100,1.4807,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.082,288.15,100,1.4944,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.082,293.15,100,1.4925,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.082,298.15,100,1.4908,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.082,303.15,100,1.4892,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.082,308.15,100,1.4874,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.082,313.15,100,1.4855,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.082,318.15,100,1.4836,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
LCacq,0.082,323.15,100,1.4818,Zhang et al. (2020a),Refractive index,Liquid,ABAdvf,CCOCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(2-ethoxyethyl)-3- methylimidazolium threonine,AADYJk,O,water,,,,
