setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium chloride,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
RTUfo,293.15,0.5777,100,1.50633,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,293.15,0.6819,100,1.50961,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,293.15,0.7789,100,1.51249,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,293.15,0.89,100,1.51486,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,293.15,1,100,1.51967,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,298.15,0,100,1.46837,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,298.15,0.0917,100,1.47761,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,298.15,0.1861,100,1.48531,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,298.15,0.282,100,1.49193,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,298.15,0.3673,100,1.49619,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,298.15,0.4729,100,1.50123,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,298.15,0.5777,100,1.50463,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,298.15,0.6819,100,1.50797,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,298.15,0.7789,100,1.51088,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,298.15,0.89,100,1.51329,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,298.15,1,100,1.51714,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,303.15,0,100,1.46617,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,303.15,0.0917,100,1.47558,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,303.15,0.1861,100,1.48339,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,303.15,0.282,100,1.49006,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,303.15,0.3673,100,1.49439,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,303.15,0.4729,100,1.49948,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,303.15,0.5777,100,1.50289,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,303.15,0.6819,100,1.50635,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,303.15,0.7789,100,1.50928,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,303.15,0.89,100,1.51173,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,303.15,1,100,1.51562,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,308.15,0,100,1.46403,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,308.15,0.0917,100,1.47348,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,308.15,0.1861,100,1.48147,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,308.15,0.282,100,1.48821,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,308.15,0.3673,100,1.49262,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,308.15,0.4729,100,1.49774,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,308.15,0.5777,100,1.5012,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,308.15,0.6819,100,1.50473,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,308.15,0.7789,100,1.50769,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,308.15,0.89,100,1.5102,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,308.15,1,100,1.51411,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,313.15,0,100,1.46187,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,313.15,0.0917,100,1.47136,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,313.15,0.1861,100,1.4795,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,313.15,0.282,100,1.48629,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,313.15,0.3673,100,1.49082,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,313.15,0.4729,100,1.49601,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,313.15,0.5777,100,1.49952,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,313.15,0.6819,100,1.5031,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,313.15,0.7789,100,1.50611,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,313.15,0.89,100,1.50865,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,313.15,1,100,1.51261,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,318.15,0,100,1.4597,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,318.15,0.0917,100,1.46928,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,318.15,0.1861,100,1.47761,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,318.15,0.282,100,1.48438,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,318.15,0.3673,100,1.48904,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,318.15,0.4729,100,1.49426,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,318.15,0.5777,100,1.49785,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,318.15,0.6819,100,1.50149,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,318.15,0.7789,100,1.50455,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,318.15,0.89,100,1.50713,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,318.15,1,100,1.5111,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,323.15,0,100,1.45756,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,323.15,0.0917,100,1.46739,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,323.15,0.1861,100,1.4757,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,323.15,0.282,100,1.4826,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,323.15,0.3673,100,1.48726,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,323.15,0.4729,100,1.49256,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,323.15,0.5777,100,1.49624,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,323.15,0.6819,100,1.49992,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,323.15,0.7789,100,1.50299,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,323.15,0.89,100,1.50561,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,323.15,1,100,1.50963,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,328.15,0,100,1.45554,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,328.15,0.0917,100,1.46548,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,328.15,0.1861,100,1.47402,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,328.15,0.282,100,1.48106,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,328.15,0.3673,100,1.48571,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,328.15,0.4729,100,1.49107,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,328.15,0.5777,100,1.49477,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,328.15,0.6819,100,1.49847,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,328.15,0.7789,100,1.50156,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,328.15,0.89,100,1.50421,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,328.15,1,100,1.50829,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,333.15,0,100,1.4535,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,333.15,0.0917,100,1.46359,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,333.15,0.1861,100,1.47223,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,333.15,0.282,100,1.47951,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,333.15,0.3673,100,1.48406,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,333.15,0.4729,100,1.48957,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
RTUfo,333.15,0.5777,100,1.49351,Bai et al. (2016c),Refractive index,Liquid,AATDtI,CN1CCCC1=O,N-methylpyrrolidone,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,,
