setid,"Temperature, K",Weight fraction of water,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
EXAMu,308.15,0.00148,100,1.5024,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,308.15,0.00277,100,1.5019,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,308.15,0.00434,100,1.5015,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,308.15,0.0055,100,1.501,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,308.15,0.00719,100,1.5006,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,313.15,0.00148,100,1.5012,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,313.15,0.00277,100,1.5007,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,313.15,0.00434,100,1.5002,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,313.15,0.0055,100,1.4996,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,313.15,0.00719,100,1.4992,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,318.15,0.00148,100,1.4996,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,318.15,0.00277,100,1.4992,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,318.15,0.00434,100,1.4987,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,318.15,0.0055,100,1.4982,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,318.15,0.00719,100,1.4979,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,323.15,0.00148,100,1.4984,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,323.15,0.00277,100,1.498,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,323.15,0.00434,100,1.4975,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,323.15,0.0055,100,1.497,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,323.15,0.00719,100,1.4965,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,328.15,0.00148,100,1.4971,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,328.15,0.00277,100,1.4966,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,328.15,0.00434,100,1.496,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,328.15,0.0055,100,1.4955,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,328.15,0.00719,100,1.4949,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,333.15,0.00148,100,1.4954,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,333.15,0.00277,100,1.495,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,333.15,0.00434,100,1.4945,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,333.15,0.0055,100,1.4939,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,333.15,0.00719,100,1.4934,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,338.15,0.00148,100,1.4941,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,338.15,0.00277,100,1.4935,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,338.15,0.00434,100,1.4929,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,338.15,0.0055,100,1.4923,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
EXAMu,338.15,0.00719,100,1.4919,Pan et al. (2017a),Refractive index,Liquid,AAqcec,CC[n+]1ccn(CCOC)c1.N#C[N-]C#N,1-ethyl-3-(2-methoxyethyl)imidazolium dicyanamide,AADYJk,O,water,,,,
