setid,"Temperature, K","Mole fraction of 4,6-dimethyldibenzo[b,d]thiophene","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
XnGDl,298.2,0.0024,95,1.4201,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,6,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
XnGDl,298.2,0.0045,95,1.4205,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,6,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
XnGDl,298.2,0.0065,95,1.4209,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,6,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
XnGDl,313.2,0.0062,95,1.4144,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,6,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
XnGDl,313.2,0.0086,95,1.4149,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,6,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
XnGDl,313.2,0.0101,95,1.4152,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,6,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
