setid,"Temperature, K","Pressure, kPa",Mole fraction of trimethylbenzylammonium chloride,Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
qdPeI,293.13,101,0.3,1.54846,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,,
qdPeI,298.02,101,0.3,1.54642,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,,
qdPeI,303.07,101,0.3,1.54502,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,,
qdPeI,308.2,101,0.3,1.54362,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,,
qdPeI,313.17,101,0.3,1.54196,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,,
qdPeI,317.98,101,0.3,1.5403,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,,
qdPeI,322.95,101,0.3,1.53903,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,,
qdPeI,328.08,101,0.3,1.53737,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,,
qdPeI,333.13,101,0.3,1.53584,Taysun et al. (2016),Refractive index,Liquid,AAjkLa,C[N+](C)(C)Cc1ccccc1.[Cl-],trimethylbenzylammonium chloride,AAhFvr,Cc1ccc(S(=O)(=O)O)cc1,4-methylbenzenesulfonic acid,,,,
