setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
uEvTV,308.15,101.325,1.37365,Vieira et al. (2016),Refractive index,Metastable liquid,ACbfsT,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,cholinium bis(nonafluorobutylsulfonyl)imide,,,,,,,
uEvTV,313.15,101.325,1.37234,Vieira et al. (2016),Refractive index,Metastable liquid,ACbfsT,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,cholinium bis(nonafluorobutylsulfonyl)imide,,,,,,,
uEvTV,318.15,101.325,1.37103,Vieira et al. (2016),Refractive index,Metastable liquid,ACbfsT,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,cholinium bis(nonafluorobutylsulfonyl)imide,,,,,,,
uEvTV,323.15,101.325,1.36975,Vieira et al. (2016),Refractive index,Metastable liquid,ACbfsT,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,cholinium bis(nonafluorobutylsulfonyl)imide,,,,,,,
uEvTV,328.15,101.325,1.36845,Vieira et al. (2016),Refractive index,Metastable liquid,ACbfsT,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,cholinium bis(nonafluorobutylsulfonyl)imide,,,,,,,
uEvTV,333.15,101.325,1.36714,Vieira et al. (2016),Refractive index,Metastable liquid,ACbfsT,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,cholinium bis(nonafluorobutylsulfonyl)imide,,,,,,,
uEvTV,338.15,101.325,1.3659,Vieira et al. (2016),Refractive index,Metastable liquid,ACbfsT,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,cholinium bis(nonafluorobutylsulfonyl)imide,,,,,,,
uEvTV,343.15,101.325,1.36463,Vieira et al. (2016),Refractive index,Metastable liquid,ACbfsT,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,cholinium bis(nonafluorobutylsulfonyl)imide,,,,,,,
uEvTV,348.15,101.325,1.36338,Vieira et al. (2016),Refractive index,Metastable liquid,ACbfsT,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,cholinium bis(nonafluorobutylsulfonyl)imide,,,,,,,
uEvTV,353.15,101.325,1.36212,Vieira et al. (2016),Refractive index,Metastable liquid,ACbfsT,C[N+](C)(C)CCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,cholinium bis(nonafluorobutylsulfonyl)imide,,,,,,,
