setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
btSMV,290.349,101,632.8,1.4253,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,292.947,101,632.8,1.4252,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,294.517,101,632.8,1.4251,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,296.094,101,632.8,1.425,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,297.433,101,632.8,1.4249,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,298.671,101,632.8,1.4248,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,299.609,101,632.8,1.4248,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,300.631,101,632.8,1.4248,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,301.615,101,632.8,1.4248,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,302.478,101,632.8,1.4248,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,303.338,101,632.8,1.4249,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,304.236,101,632.8,1.425,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,304.915,101,632.8,1.4251,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,305.626,101,632.8,1.4252,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,306.233,101,632.8,1.4254,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,306.77,101,632.8,1.4256,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,307.34,101,632.8,1.4258,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,307.752,101,632.8,1.426,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,308.14,101,632.8,1.4262,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,308.401,101,632.8,1.4263,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,308.626,101,632.8,1.4266,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,308.8,101,632.8,1.4268,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,308.923,101,632.8,1.427,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,309.028,101,632.8,1.4271,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,309.123,101,632.8,1.4273,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,309.215,101,632.8,1.4274,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,309.295,101,632.8,1.4276,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,309.387,101,632.8,1.4278,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
btSMV,309.456,101,632.8,1.4281,Lv et al. (2010),Refractive index,Liquid mixture 2,Liquid mixture 1,,34,AARRzH,OCCCCO,"1,4-butanediol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
