setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
PGFwz,0,288.15,101,1.4862,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0,293.15,101,1.4854,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0,298.15,101,1.4843,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0,303.15,101,1.483,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0,313.15,101,1.481,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0,318.15,101,1.4798,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0,323.15,101,1.4787,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0,328.15,101,1.4774,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0089,288.15,101,1.4848,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0089,293.15,101,1.4839,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0089,298.15,101,1.4828,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0089,303.15,101,1.4816,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0089,308.15,101,1.4805,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0089,313.15,101,1.4795,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0089,318.15,101,1.4783,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0089,323.15,101,1.4773,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0089,328.15,101,1.476,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0112,288.15,101,1.4844,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0112,293.15,101,1.4835,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0112,298.15,101,1.4824,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0112,303.15,101,1.4812,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0112,308.15,101,1.4801,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0112,313.15,101,1.4791,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0112,318.15,101,1.4779,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0112,323.15,101,1.4768,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0112,328.15,101,1.4755,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0139,288.15,101,1.4839,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0139,293.15,101,1.4831,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0139,298.15,101,1.482,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0139,303.15,101,1.4808,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0139,308.15,101,1.4797,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0139,313.15,101,1.4787,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0139,318.15,101,1.4775,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0139,323.15,101,1.4764,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0139,328.15,101,1.4751,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0169,288.15,101,1.4834,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0169,293.15,101,1.4826,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0169,298.15,101,1.4815,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0169,303.15,101,1.4802,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0169,308.15,101,1.4792,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0169,313.15,101,1.4782,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
PGFwz,0.0169,318.15,101,1.477,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AArbTa,CCC(=O)[O-].CCCCCn1cc[n+](C)c1,1-methyl-3-pentylimidazolium propanoate,,,,
