setid,"Temperature, K","Pressure, kPa",Mole fraction of tetrabutylammonium hydrogen sulfate,Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ZoVnp,293.15,86,0.5,1.51993,Omar and Sadeghi (2020b),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAruUX,O=C(O)C(O)(c1ccccc1)c1ccccc1,".alpha.-hydroxy-.alpha.,.alpha.-diphenylethanoic acid",,,,
ZoVnp,298.15,86,0.5,1.51844,Omar and Sadeghi (2020b),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAruUX,O=C(O)C(O)(c1ccccc1)c1ccccc1,".alpha.-hydroxy-.alpha.,.alpha.-diphenylethanoic acid",,,,
ZoVnp,303.15,86,0.5,1.51693,Omar and Sadeghi (2020b),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAruUX,O=C(O)C(O)(c1ccccc1)c1ccccc1,".alpha.-hydroxy-.alpha.,.alpha.-diphenylethanoic acid",,,,
ZoVnp,308.15,86,0.5,1.51543,Omar and Sadeghi (2020b),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAruUX,O=C(O)C(O)(c1ccccc1)c1ccccc1,".alpha.-hydroxy-.alpha.,.alpha.-diphenylethanoic acid",,,,
ZoVnp,313.15,86,0.5,1.51393,Omar and Sadeghi (2020b),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAruUX,O=C(O)C(O)(c1ccccc1)c1ccccc1,".alpha.-hydroxy-.alpha.,.alpha.-diphenylethanoic acid",,,,
ZoVnp,318.15,86,0.5,1.51242,Omar and Sadeghi (2020b),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAruUX,O=C(O)C(O)(c1ccccc1)c1ccccc1,".alpha.-hydroxy-.alpha.,.alpha.-diphenylethanoic acid",,,,
ZoVnp,323.15,86,0.5,1.51091,Omar and Sadeghi (2020b),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAruUX,O=C(O)C(O)(c1ccccc1)c1ccccc1,".alpha.-hydroxy-.alpha.,.alpha.-diphenylethanoic acid",,,,
ZoVnp,328.15,86,0.5,1.50944,Omar and Sadeghi (2020b),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAruUX,O=C(O)C(O)(c1ccccc1)c1ccccc1,".alpha.-hydroxy-.alpha.,.alpha.-diphenylethanoic acid",,,,
ZoVnp,333.15,86,0.5,1.50796,Omar and Sadeghi (2020b),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAruUX,O=C(O)C(O)(c1ccccc1)c1ccccc1,".alpha.-hydroxy-.alpha.,.alpha.-diphenylethanoic acid",,,,
