setid,"Temperature, K",Weight fraction of water,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
KKZcO,303.15,0.0119,101,1.4912,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,303.15,0.0141,101,1.4892,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,303.15,0.016,101,1.4869,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,308.15,0.008,101,1.4946,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,308.15,0.0102,101,1.4921,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,308.15,0.0119,101,1.4899,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,308.15,0.0141,101,1.4878,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,308.15,0.016,101,1.486,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,313.15,0.008,101,1.4927,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,313.15,0.0102,101,1.4904,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,313.15,0.0119,101,1.4885,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,313.15,0.0141,101,1.4865,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,313.15,0.016,101,1.4848,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,318.15,0.008,101,1.4913,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,318.15,0.0102,101,1.4888,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,318.15,0.0119,101,1.4869,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,318.15,0.0141,101,1.485,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,318.15,0.016,101,1.4833,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,323.15,0.008,101,1.4896,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,323.15,0.0102,101,1.487,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,323.15,0.0119,101,1.4853,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,323.15,0.0141,101,1.4834,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
KKZcO,323.15,0.016,101,1.4815,Tong et al. (2012b),Refractive index,Liquid,AADYJk,O,water,AAmQBR,CCC[n+]1ccn(C)c1.NCC(=O)[O-],1-propyl-3-methylimidazolium glycine,,,,
