setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
vMNjH,293.15,101.325,1.42282,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
vMNjH,298.15,101.325,1.42137,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
vMNjH,303.15,101.325,1.4199,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
vMNjH,308.15,101.325,1.41844,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
vMNjH,313.15,101.325,1.41697,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
vMNjH,318.15,101.325,1.41553,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
vMNjH,323.15,101.325,1.41406,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
vMNjH,328.15,101.325,1.4126,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
vMNjH,333.15,101.325,1.41114,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
vMNjH,338.15,101.325,1.40955,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
vMNjH,343.15,101.325,1.40811,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
vMNjH,348.15,101.325,1.40672,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
vMNjH,353.15,101.325,1.40531,Vieira et al. (2016),Refractive index,Liquid,ABWEzw,CC[n+]1cccc(C)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-ethyl-3-methylpyridinium perfluoropentanoate,,,,,,,
