setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
wqqFk,298.15,1,100,1.42671,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,303.15,0,100,1.50886,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,303.15,0.1011,100,1.48844,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,303.15,0.21,100,1.47255,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,303.15,0.2968,100,1.46284,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,303.15,0.3922,100,1.45424,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,303.15,0.4939,100,1.44689,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,303.15,0.5883,100,1.44135,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,303.15,0.6852,100,1.43659,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,303.15,0.7901,100,1.43222,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,303.15,0.8623,100,1.42959,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,303.15,1,100,1.42523,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,308.15,0,100,1.5065,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,308.15,0.1011,100,1.48625,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,308.15,0.21,100,1.47053,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,308.15,0.2968,100,1.46093,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,308.15,0.3922,100,1.45244,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,308.15,0.4939,100,1.44517,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,308.15,0.5883,100,1.43967,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,308.15,0.6852,100,1.43495,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,308.15,0.7901,100,1.43063,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,308.15,0.8623,100,1.42804,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,308.15,1,100,1.42374,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,313.15,0,100,1.50415,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,313.15,0.1011,100,1.48406,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,313.15,0.21,100,1.46851,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,313.15,0.2968,100,1.45902,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,313.15,0.3922,100,1.45064,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,313.15,0.4939,100,1.44345,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,313.15,0.5883,100,1.43799,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,313.15,0.6852,100,1.43331,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,313.15,0.7901,100,1.42904,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,313.15,0.8623,100,1.42649,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,313.15,1,100,1.42225,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,318.15,0,100,1.50181,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,318.15,0.1011,100,1.48187,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,318.15,0.21,100,1.46649,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,318.15,0.2968,100,1.45711,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,318.15,0.3922,100,1.44884,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,318.15,0.4939,100,1.44172,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,318.15,0.5883,100,1.43631,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,318.15,0.6852,100,1.43167,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,318.15,0.7901,100,1.42745,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,318.15,0.8623,100,1.42493,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,318.15,1,100,1.42076,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,323.15,0,100,1.49948,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,323.15,0.1011,100,1.47968,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,323.15,0.21,100,1.46447,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,323.15,0.2968,100,1.4552,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,323.15,0.3922,100,1.44702,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,323.15,0.4939,100,1.43997,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,323.15,0.5883,100,1.43461,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,323.15,0.6852,100,1.43001,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,323.15,0.7901,100,1.42584,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,323.15,0.8623,100,1.42334,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
wqqFk,323.15,1,100,1.41923,Suneetha et al. (2017a),Refractive index,Liquid,AAVTDi,C=CN1CCCC1=O,N-vinylpyrrolidone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,,
