setid,"Temperature, K",Mole fraction of 1-octyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
Aterh,298.15,0.3056,101,1.41053,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,298.15,0.3855,101,1.41402,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,298.15,0.4815,101,1.41692,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,298.15,0.5918,101,1.41924,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,298.15,0.6857,101,1.42067,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,298.15,0.7784,101,1.42219,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,298.15,0.8946,101,1.42373,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,298.15,1,101,1.42512,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,303.15,0,101,1.38948,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,303.15,0.1078,101,1.39682,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,303.15,0.2016,101,1.40307,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,303.15,0.3056,101,1.40886,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,303.15,0.3855,101,1.41241,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,303.15,0.4815,101,1.41546,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,303.15,0.5918,101,1.41801,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,303.15,0.6857,101,1.41931,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,303.15,0.7784,101,1.42073,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,303.15,0.8946,101,1.42217,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,303.15,1,101,1.42376,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,308.15,0,101,1.3871,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,308.15,0.1078,101,1.39502,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,308.15,0.2016,101,1.40132,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,308.15,0.3056,101,1.40721,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,308.15,0.3855,101,1.41099,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,308.15,0.4815,101,1.41402,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,308.15,0.5918,101,1.41668,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,308.15,0.6857,101,1.41801,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,308.15,0.7784,101,1.41955,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,308.15,0.8946,101,1.42089,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,308.15,1,101,1.4224,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,313.15,0,101,1.38469,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,313.15,0.1078,101,1.39308,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,313.15,0.2016,101,1.39963,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,313.15,0.3056,101,1.40556,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,313.15,0.3855,101,1.40944,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,313.15,0.4815,101,1.41256,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,313.15,0.5918,101,1.41529,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,313.15,0.6857,101,1.41687,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,313.15,0.7784,101,1.41835,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,313.15,0.8946,101,1.41966,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,313.15,1,101,1.42103,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,318.15,0,101,1.38227,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,318.15,0.1078,101,1.39114,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,318.15,0.2016,101,1.39793,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,318.15,0.3056,101,1.40399,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,318.15,0.3855,101,1.40796,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,318.15,0.4815,101,1.41132,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,318.15,0.5918,101,1.41404,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,318.15,0.6857,101,1.41575,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,318.15,0.7784,101,1.41726,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,318.15,0.8946,101,1.41848,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,318.15,1,101,1.41967,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,323.15,0,101,1.37984,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,323.15,0.1078,101,1.38914,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,323.15,0.2016,101,1.39622,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,323.15,0.3056,101,1.40245,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,323.15,0.3855,101,1.40652,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,323.15,0.4815,101,1.41001,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,323.15,0.5918,101,1.41272,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,323.15,0.6857,101,1.41456,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,323.15,0.7784,101,1.41606,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,323.15,0.8946,101,1.41731,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
Aterh,323.15,1,101,1.41831,Malek et al. (2014b),Refractive index,Liquid,AAWRvN,CCCCOC(C)=O,butyl ethanoate,ABNWoR,CCCCCCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-octyl-3-methylimidazolium hexafluorophosphate,,,,
