setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
Xhpgo,0,288.15,100,1.4674,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0,293.15,100,1.4664,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0,298.15,100,1.4648,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0,303.15,100,1.4634,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0,308.15,100,1.462,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0,313.15,100,1.4608,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0,318.15,100,1.4593,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.0049,288.15,100,1.4661,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.0049,293.15,100,1.465,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
Xhpgo,0.0049,298.15,100,1.4635,Wang et al. (2022f),Refractive index,Liquid,AApKPw,C(C)(=O)[O-].C(C)OCCN1C=[N+](C=C1)C,1-(2-ethoxyethyl)-3-methylimidazolium acetate,AADYJk,O,water,,,,
