setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
kklPx,298.15,0,101.3,1.4819,Ahmad et al. (2019),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATreB,NCCNCCN,di(2-aminoethyl)amine,,,,
kklPx,298.15,0.051,101.3,1.4772,Ahmad et al. (2019),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATreB,NCCNCCN,di(2-aminoethyl)amine,,,,
kklPx,298.15,0.1986,101.3,1.4652,Ahmad et al. (2019),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATreB,NCCNCCN,di(2-aminoethyl)amine,,,,
kklPx,298.15,0.2998,101.3,1.4579,Ahmad et al. (2019),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATreB,NCCNCCN,di(2-aminoethyl)amine,,,,
kklPx,298.15,0.3995,101.3,1.4516,Ahmad et al. (2019),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATreB,NCCNCCN,di(2-aminoethyl)amine,,,,
kklPx,298.15,0.4992,101.3,1.4455,Ahmad et al. (2019),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATreB,NCCNCCN,di(2-aminoethyl)amine,,,,
kklPx,298.15,0.5905,101.3,1.4404,Ahmad et al. (2019),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATreB,NCCNCCN,di(2-aminoethyl)amine,,,,
kklPx,298.15,0.6974,101.3,1.4351,Ahmad et al. (2019),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATreB,NCCNCCN,di(2-aminoethyl)amine,,,,
kklPx,298.15,0.8012,101.3,1.4302,Ahmad et al. (2019),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATreB,NCCNCCN,di(2-aminoethyl)amine,,,,
kklPx,298.15,0.8948,101.3,1.4259,Ahmad et al. (2019),Refractive index,Liquid,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AATreB,NCCNCCN,di(2-aminoethyl)amine,,,,
