setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
gsLxG,0.01425,303.15,100,1.5097,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01425,308.15,100,1.5081,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01425,313.15,100,1.5063,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01425,318.15,100,1.5049,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01425,323.15,100,1.5032,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01425,328.15,100,1.5015,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01711,288.15,100,1.5136,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01711,293.15,100,1.5121,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01711,298.15,100,1.5103,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01711,303.15,100,1.5088,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01711,308.15,100,1.5073,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01711,313.15,100,1.5054,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01711,318.15,100,1.5039,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01711,323.15,100,1.5024,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
gsLxG,0.01711,328.15,100,1.5007,Wang et al. (2021a),Refractive index,Liquid,AAuVsW,CC(N)C(=O)[O-].CCCC[n+]1ccn(C)c1C,"1-butyl-2,3-dimethylimidazolium DL-alaninate",AADYJk,O,water,,,,
