setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
IKXyi,0.0088,293.15,101,1.4856,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0088,298.15,101,1.4847,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0088,303.15,101,1.4837,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0088,308.15,101,1.4825,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0088,313.15,101,1.4816,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0088,318.15,101,1.4806,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0088,323.15,101,1.4795,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0088,328.15,101,1.4783,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0113,288.15,101,1.4861,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0113,293.15,101,1.4851,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0113,298.15,101,1.4842,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0113,303.15,101,1.4832,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0113,308.15,101,1.4821,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0113,313.15,101,1.4811,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0113,318.15,101,1.4801,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0113,323.15,101,1.479,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0113,328.15,101,1.4778,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.014,288.15,101,1.4857,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.014,293.15,101,1.4846,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.014,298.15,101,1.4838,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.014,303.15,101,1.4828,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.014,308.15,101,1.4816,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.014,313.15,101,1.4806,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.014,318.15,101,1.4796,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.014,323.15,101,1.4786,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.014,328.15,101,1.4773,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.017,288.15,101,1.4852,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.017,293.15,101,1.4842,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.017,298.15,101,1.4833,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.017,303.15,101,1.4823,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.017,308.15,101,1.4812,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.017,313.15,101,1.4802,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.017,318.15,101,1.4792,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.017,323.15,101,1.4781,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.017,328.15,101,1.4769,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0196,288.15,101,1.4848,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0196,293.15,101,1.4838,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0196,298.15,101,1.4829,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0196,303.15,101,1.4819,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0196,308.15,101,1.4807,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0196,313.15,101,1.4798,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0196,318.15,101,1.4788,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0196,323.15,101,1.4777,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
IKXyi,0.0196,328.15,101,1.4765,Hong et al. (2013b),Refractive index,Liquid,AADYJk,O,water,AAoqOm,CCC(=O)[O-].CCCCn1cc[n+](C)c1,3-butyl-1-methyl-1H-imidazolium propanoate,,,,
