setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
dyGaj,0.00159,303.15,100,1.5285,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00159,308.15,100,1.527,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00159,313.15,100,1.5255,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00159,318.15,100,1.5241,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00159,323.15,100,1.5228,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00159,328.15,100,1.521,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00159,333.15,100,1.5192,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00159,338.15,100,1.5177,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00322,303.15,100,1.5282,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00322,308.15,100,1.5268,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00322,313.15,100,1.5253,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00322,318.15,100,1.5239,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00322,323.15,100,1.5225,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00322,328.15,100,1.5208,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00322,333.15,100,1.519,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00322,338.15,100,1.5175,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00513,303.15,100,1.5279,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00513,308.15,100,1.5265,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00513,313.15,100,1.525,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00513,318.15,100,1.5236,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00513,323.15,100,1.5222,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00513,328.15,100,1.5205,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00513,333.15,100,1.5188,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00513,338.15,100,1.5172,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00661,303.15,100,1.5277,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00661,308.15,100,1.5263,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00661,313.15,100,1.5248,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00661,318.15,100,1.5234,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00661,323.15,100,1.522,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00661,328.15,100,1.5203,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00661,333.15,100,1.5186,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00661,338.15,100,1.517,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00821,303.15,100,1.5274,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
dyGaj,0.00821,308.15,100,1.5261,Xing et al. (2016a),Refractive index,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,,
