setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
oXzgL,283.15,101.325,1.41083,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,288.15,101.325,1.40948,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,293.15,101.325,1.40814,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,298.15,101.325,1.40683,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,303.15,101.325,1.40548,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,308.15,101.325,1.40417,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,313.15,101.325,1.40284,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,318.15,101.325,1.40152,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,323.15,101.325,1.4002,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,328.15,101.325,1.39885,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,333.15,101.325,1.39752,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,338.15,101.325,1.39619,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,343.15,101.325,1.39487,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,348.15,101.325,1.39355,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
oXzgL,353.15,101.325,1.39221,Ferreira et al. (2020),Refractive index,Liquid,ABXCRi,Cn1cc[n+](CCO)c1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1-(2-hydroxyethyl)-3-methylimidazolium perfluoropentanoate,,,,,,,
