setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
LvvbI,283.15,101.325,1.47193,Yousefi et al. (2017),Refractive index,Liquid,ABTebk,CCCCCCCC[n+]1ccn(C)c1.O=P([O-])(O)OP(=O)(O)O,3-methyl-1-octylimidazolium trihydrogen diphosphate,,,,,,,
LvvbI,293.15,101.325,1.4707,Yousefi et al. (2017),Refractive index,Liquid,ABTebk,CCCCCCCC[n+]1ccn(C)c1.O=P([O-])(O)OP(=O)(O)O,3-methyl-1-octylimidazolium trihydrogen diphosphate,,,,,,,
LvvbI,298.15,101.325,1.46949,Yousefi et al. (2017),Refractive index,Liquid,ABTebk,CCCCCCCC[n+]1ccn(C)c1.O=P([O-])(O)OP(=O)(O)O,3-methyl-1-octylimidazolium trihydrogen diphosphate,,,,,,,
LvvbI,303.15,101.325,1.46851,Yousefi et al. (2017),Refractive index,Liquid,ABTebk,CCCCCCCC[n+]1ccn(C)c1.O=P([O-])(O)OP(=O)(O)O,3-methyl-1-octylimidazolium trihydrogen diphosphate,,,,,,,
LvvbI,313.15,101.325,1.46654,Yousefi et al. (2017),Refractive index,Liquid,ABTebk,CCCCCCCC[n+]1ccn(C)c1.O=P([O-])(O)OP(=O)(O)O,3-methyl-1-octylimidazolium trihydrogen diphosphate,,,,,,,
LvvbI,323.15,101.325,1.46466,Yousefi et al. (2017),Refractive index,Liquid,ABTebk,CCCCCCCC[n+]1ccn(C)c1.O=P([O-])(O)OP(=O)(O)O,3-methyl-1-octylimidazolium trihydrogen diphosphate,,,,,,,
LvvbI,333.15,101.325,1.46264,Yousefi et al. (2017),Refractive index,Liquid,ABTebk,CCCCCCCC[n+]1ccn(C)c1.O=P([O-])(O)OP(=O)(O)O,3-methyl-1-octylimidazolium trihydrogen diphosphate,,,,,,,
LvvbI,343.15,101.325,1.46073,Yousefi et al. (2017),Refractive index,Liquid,ABTebk,CCCCCCCC[n+]1ccn(C)c1.O=P([O-])(O)OP(=O)(O)O,3-methyl-1-octylimidazolium trihydrogen diphosphate,,,,,,,
LvvbI,353.15,101.325,1.4588,Yousefi et al. (2017),Refractive index,Liquid,ABTebk,CCCCCCCC[n+]1ccn(C)c1.O=P([O-])(O)OP(=O)(O)O,3-methyl-1-octylimidazolium trihydrogen diphosphate,,,,,,,
LvvbI,363.15,101.325,1.45692,Yousefi et al. (2017),Refractive index,Liquid,ABTebk,CCCCCCCC[n+]1ccn(C)c1.O=P([O-])(O)OP(=O)(O)O,3-methyl-1-octylimidazolium trihydrogen diphosphate,,,,,,,
