setid,Mole fraction of lithium bis((trifluoromethyl)sulfonyl)amide,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
vbnmS,0.333,298.15,100,1.4099,Chen et al. (2022a),Refractive index,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,AARQjp,CC(O)C(=O)O,2-hydroxypropanoic acid,,,,
vbnmS,0.333,308.15,100,1.407,Chen et al. (2022a),Refractive index,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,AARQjp,CC(O)C(=O)O,2-hydroxypropanoic acid,,,,
vbnmS,0.333,318.15,100,1.404,Chen et al. (2022a),Refractive index,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,AARQjp,CC(O)C(=O)O,2-hydroxypropanoic acid,,,,
vbnmS,0.333,328.15,100,1.4013,Chen et al. (2022a),Refractive index,Liquid,ABDKGa,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],lithium bis((trifluoromethyl)sulfonyl)amide,AARQjp,CC(O)C(=O)O,2-hydroxypropanoic acid,,,,
