setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
ddnav,353.15,101,450,1.4899,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,353.15,101,532,1.4811,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,353.15,101,632.8,1.4769,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,353.15,101,964,1.4689,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,353.15,101,1551,1.4633,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,363.15,101,450,1.489,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,363.15,101,532,1.4797,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,363.15,101,632.8,1.4757,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,363.15,101,964,1.4674,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,363.15,101,1551,1.4619,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,373.15,101,450,1.4876,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,373.15,101,532,1.4783,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,373.15,101,632.8,1.4743,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,373.15,101,964,1.4663,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,373.15,101,1551,1.4607,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,383.15,101,450,1.486,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,383.15,101,532,1.477,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,383.15,101,632.8,1.4726,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,383.15,101,964,1.465,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,383.15,101,1551,1.4597,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,393.15,101,450,1.4843,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,393.15,101,532,1.4762,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,393.15,101,632.8,1.471,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,393.15,101,964,1.4634,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,393.15,101,1551,1.4583,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,403.15,101,450,1.4825,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,403.15,101,532,1.474,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,403.15,101,632.8,1.4691,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,403.15,101,964,1.462,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,403.15,101,1551,1.4569,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,413.15,101,450,1.4805,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,413.15,101,532,1.4729,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,413.15,101,632.8,1.4673,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,413.15,101,964,1.4601,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,413.15,101,1551,1.4556,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,423.15,101,450,1.4792,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,423.15,101,532,1.4712,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,423.15,101,632.8,1.4656,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,423.15,101,964,1.4584,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,423.15,101,1551,1.4537,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,433.15,101,450,1.4781,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,433.15,101,532,1.4704,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,433.15,101,632.8,1.4647,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,433.15,101,964,1.4578,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
ddnav,433.15,101,1551,1.4529,Chiappe et al. (2017),Refractive index,Liquid,AAkxlj,CO[PH](=O)[O-].Cn1cc[n+](C)c1,"1,3-dimethylimidazolium methyl phosphonate",,,,,,,
