setid,Weight fraction of water,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
Pfxvl,0.0032,293.15,100,1.5291,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
Pfxvl,0.0032,298.15,100,1.5275,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
Pfxvl,0.0032,303.15,100,1.5263,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
Pfxvl,0.0032,308.15,100,1.5252,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
Pfxvl,0.0032,313.15,100,1.5239,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
Pfxvl,0.0032,318.15,100,1.5227,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
Pfxvl,0.0032,323.15,100,1.5215,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
Pfxvl,0.0032,328.15,100,1.5204,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
Pfxvl,0.0032,333.15,100,1.5193,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
Pfxvl,0.0032,338.15,100,1.5183,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
Pfxvl,0.0032,343.15,100,1.5171,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
Pfxvl,0.0047,293.15,100,1.5278,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
Pfxvl,0.0047,298.15,100,1.5263,Song et al. (2021),Refractive index,Liquid,AAtMUy,CCC[n+]1ccccc1.O=C([O-])C(F)(F)F,1-propylpyridinium trifluoroacetate,AADYJk,O,water,,,,
