setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
aBZAw,298.15,101.325,1.45336,Rodriguez-Cabo et al. (2012),Refractive index,Liquid,ABmsCp,CCCCCC[n+]1ccc(C)cc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,4-dimethylpyridinium bis((trifluoromethyl)sulfonyl)amide",,,,,,,
