setid,"Temperature, K",Weight fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
QELCw,298.2,0.9965,95,1.479,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,9,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
QELCw,298.2,0.997,95,1.4791,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,9,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
QELCw,298.2,0.9971,95,1.4789,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,9,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
QELCw,298.2,0.9974,95,1.4789,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,9,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
QELCw,298.2,0.9983,95,1.4788,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,9,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
QELCw,313.2,0.9945,95,1.4754,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,9,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
QELCw,313.2,0.9953,95,1.4751,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,9,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
QELCw,313.2,0.9961,95,1.475,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,9,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
QELCw,313.2,0.9986,95,1.4749,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,9,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium ethyl sulfate
