setid,Mole fraction of tetrabutylammonium hydrogen sulfate,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
gnEyB,0.571,293.15,100,1.50816,Omar and Sadeghi (2020a),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAiNkE,O=C1c2ccccc2C(=O)C1(O)O,Ninhydrin,,,,
gnEyB,0.571,298.15,100,1.50691,Omar and Sadeghi (2020a),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAiNkE,O=C1c2ccccc2C(=O)C1(O)O,Ninhydrin,,,,
gnEyB,0.571,303.15,100,1.50551,Omar and Sadeghi (2020a),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAiNkE,O=C1c2ccccc2C(=O)C1(O)O,Ninhydrin,,,,
gnEyB,0.571,308.15,100,1.50412,Omar and Sadeghi (2020a),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAiNkE,O=C1c2ccccc2C(=O)C1(O)O,Ninhydrin,,,,
gnEyB,0.571,313.15,100,1.50272,Omar and Sadeghi (2020a),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAiNkE,O=C1c2ccccc2C(=O)C1(O)O,Ninhydrin,,,,
gnEyB,0.571,318.15,100,1.5013,Omar and Sadeghi (2020a),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAiNkE,O=C1c2ccccc2C(=O)C1(O)O,Ninhydrin,,,,
gnEyB,0.571,323.15,100,1.49986,Omar and Sadeghi (2020a),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAiNkE,O=C1c2ccccc2C(=O)C1(O)O,Ninhydrin,,,,
gnEyB,0.571,328.15,100,1.49843,Omar and Sadeghi (2020a),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAiNkE,O=C1c2ccccc2C(=O)C1(O)O,Ninhydrin,,,,
gnEyB,0.571,333.15,100,1.49705,Omar and Sadeghi (2020a),Refractive index,Liquid,ABNPCp,CCCC[N+](CCCC)(CCCC)CCCC.O=S(=O)([O-])O,tetrabutylammonium hydrogen sulfate,AAiNkE,O=C1c2ccccc2C(=O)C1(O)O,Ninhydrin,,,,
