setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
dKlua,303.15,0.5002,100,1.4141,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,303.15,0.6065,100,1.4176,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,303.15,0.7081,100,1.4203,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,303.15,0.7932,100,1.4221,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,303.15,0.9087,100,1.424,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,303.15,1,100,1.4252,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,308.15,0,100,1.3648,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,308.15,0.1045,100,1.3831,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,308.15,0.2067,100,1.3946,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,308.15,0.3058,100,1.4023,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,308.15,0.4012,100,1.4078,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,308.15,0.5002,100,1.4121,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,308.15,0.6065,100,1.4157,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,308.15,0.7081,100,1.4185,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,308.15,0.7932,100,1.4204,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,308.15,0.9087,100,1.4225,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,308.15,1,100,1.4237,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,313.15,0,100,1.3623,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,313.15,0.1045,100,1.3807,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,313.15,0.2067,100,1.3924,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,313.15,0.3058,100,1.4001,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,313.15,0.4012,100,1.4056,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,313.15,0.5002,100,1.4101,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,313.15,0.6065,100,1.4138,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,313.15,0.7081,100,1.4167,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,313.15,0.7932,100,1.4187,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,313.15,0.9087,100,1.421,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,313.15,1,100,1.4223,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,318.15,0,100,1.3597,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,318.15,0.1045,100,1.3784,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,318.15,0.2067,100,1.3902,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,318.15,0.3058,100,1.3979,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,318.15,0.4012,100,1.4035,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,318.15,0.5002,100,1.4081,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,318.15,0.6065,100,1.412,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,318.15,0.7081,100,1.415,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,318.15,0.7932,100,1.4171,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,318.15,0.9087,100,1.4195,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,318.15,1,100,1.4208,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,323.15,0,100,1.3574,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,323.15,0.1045,100,1.3762,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,323.15,0.2067,100,1.388,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,323.15,0.3058,100,1.3958,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,323.15,0.4012,100,1.4015,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,323.15,0.5002,100,1.4062,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,323.15,0.6065,100,1.4102,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,323.15,0.7081,100,1.4133,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,323.15,0.7932,100,1.4155,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,323.15,0.9087,100,1.4179,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
dKlua,323.15,1,100,1.4192,Rao et al. (2021),Refractive index,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAQxSq,CCOC(C)=O,ethyl acetate,,,,
