setid,"Temperature, K","Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
kPVek,283.15,101.325,1.51642,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,288.15,101.325,1.51468,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,293.15,101.325,1.51298,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,298.15,101.325,1.51121,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,303.15,101.325,1.50955,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,308.15,101.325,1.50787,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,313.15,101.325,1.50619,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,318.15,101.325,1.50453,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,323.15,101.325,1.50293,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,328.15,101.325,1.50127,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,333.15,101.325,1.49962,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,338.15,101.325,1.49809,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,343.15,101.325,1.49658,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,348.15,101.325,1.49509,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
kPVek,353.15,101.325,1.49367,Neves et al. (2013b),Refractive index,Liquid,AAiEIE,CC[n+]1ccn(C)c1.N#C[N-]C#N,1-ethyl-3-methylimidazolium dicyanamide,,,,,,,
