setid,"Temperature, K","Pressure, kPa","Wavelength, A",Refractive index,reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
tpUdl,295.02,101,633,1.417,Perez-Sanchez et al. (2013),Refractive index,Liquid mixture 1,Liquid mixture 2,,14,ABSBzL,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1H,1H,2H,2H-perfluorooctanol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
tpUdl,296.75,101,633,1.4162,Perez-Sanchez et al. (2013),Refractive index,Liquid mixture 1,Liquid mixture 2,,14,ABSBzL,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1H,1H,2H,2H-perfluorooctanol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
tpUdl,297.47,101,633,1.4157,Perez-Sanchez et al. (2013),Refractive index,Liquid mixture 1,Liquid mixture 2,,14,ABSBzL,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1H,1H,2H,2H-perfluorooctanol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
tpUdl,297.98,101,633,1.4153,Perez-Sanchez et al. (2013),Refractive index,Liquid mixture 1,Liquid mixture 2,,14,ABSBzL,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1H,1H,2H,2H-perfluorooctanol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
tpUdl,298.73,101,633,1.4146,Perez-Sanchez et al. (2013),Refractive index,Liquid mixture 1,Liquid mixture 2,,14,ABSBzL,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1H,1H,2H,2H-perfluorooctanol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
tpUdl,299.44,101,633,1.414,Perez-Sanchez et al. (2013),Refractive index,Liquid mixture 1,Liquid mixture 2,,14,ABSBzL,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1H,1H,2H,2H-perfluorooctanol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
tpUdl,299.96,101,633,1.4137,Perez-Sanchez et al. (2013),Refractive index,Liquid mixture 1,Liquid mixture 2,,14,ABSBzL,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1H,1H,2H,2H-perfluorooctanol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
tpUdl,300.43,101,633,1.4128,Perez-Sanchez et al. (2013),Refractive index,Liquid mixture 1,Liquid mixture 2,,14,ABSBzL,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1H,1H,2H,2H-perfluorooctanol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
tpUdl,300.92,101,633,1.4119,Perez-Sanchez et al. (2013),Refractive index,Liquid mixture 1,Liquid mixture 2,,14,ABSBzL,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1H,1H,2H,2H-perfluorooctanol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
tpUdl,301.42,101,633,1.4115,Perez-Sanchez et al. (2013),Refractive index,Liquid mixture 1,Liquid mixture 2,,14,ABSBzL,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1H,1H,2H,2H-perfluorooctanol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
tpUdl,301.96,101,633,1.4102,Perez-Sanchez et al. (2013),Refractive index,Liquid mixture 1,Liquid mixture 2,,14,ABSBzL,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1H,1H,2H,2H-perfluorooctanol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
tpUdl,302.44,101,633,1.4096,Perez-Sanchez et al. (2013),Refractive index,Liquid mixture 1,Liquid mixture 2,,14,ABSBzL,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"1H,1H,2H,2H-perfluorooctanol",AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,
