setid,"Temperature, K",Weight fraction of 1-ethyl-3-methylimidazolium diethyl phosphate,"Pressure, kPa",Refractive index (Na D-line),reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3,Unnamed: 13
jklDW,298.2,0.9921,95,1.4735,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,8,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
jklDW,298.2,0.9942,95,1.4733,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,8,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
jklDW,298.2,0.9957,95,1.4731,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,8,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
jklDW,298.2,0.9967,95,1.4727,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,8,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
jklDW,313.2,0.9873,95,1.4694,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,8,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
jklDW,313.2,0.9902,95,1.4691,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,8,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
jklDW,313.2,0.9937,95,1.4686,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,8,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
jklDW,313.2,0.9951,95,1.4685,Oliveira and Aznar (2011a),Refractive index,Liquid mixture 1,Liquid mixture 2,,8,AAgnKZ,CCCCCCCCCCCC,dodecane,AAoryz,Cc1cccc2c1sc1c(C)cccc12,"4,6-dimethyldibenzo[b,d]thiophene",1-ethyl-3-methylimidazolium diethyl phosphate
